id,status,name,slug,category,subCategory,tags,town,region,address,contactName,phone,whatsapp,email,website,facebook,instagram,openingHours,shortDescription,description,createdAt,approvedAt,approvedBy,shuffleSeed
Zb3baYtOzs6HH7viEnot,approved,חבקין צמחי מרפא,chbkyn-tzmchy-mrpa-mnr7e7no,אחר,,,ראש פינה,,"האגס 1, שער התאנה, קניון סנטר הגליל ראש פינה",שירי חבקין,052-6393888,,shiri.havkin@gmail.com,https://www.havkin.co.il,https://www.facebook.com/havkinherbs/,https://www.instagram.com/havkinherbs/,Oct-19,,"חבקין צמחי מרפא הוא עסק משפחתי גלילי שממוקם בראש פינה מאז 1984.  העסק הוקם על  ידי דרורה חבקין  סופרת וזמרת שהפיצה את תורת הטיפול הטבעי ואף כתבה ספר רב מכר על תבלינים וצמחי מרפא. כיום ממשיכה את דרכה בתה, שירי חבקין, מטפלת בפרחי באך , מרצה והכוח המניע את  העסק והמסר של דרורה חבקין. אנחנו מייצרים ומשווקים מוצרי טבע,יופי ובריאות.  לדוגמא.מוצר הדגל שלנו הסמבורינגה גארד שמחזק את מערכת החיסון וצובר תגובות נפלאות. חנות הבית היא חנות טבע וניתן למצוא בה גם קריסטלים, קטורות, בשמים ,סבונים, מוצרי העידן החדש  ועוד. כמו כן יש לנו אתר פעיל לרכישות און  ליין ומשלוחים עד הבית בכל הארץ.",2026-04-09T08:16:52.037Z,2026-04-09T08:53:47.769Z,sgolan20@gmail.com,155120144
OuOBLvfZuvDBW0DsTA93,approved,הבאר מעדנים,hbar-madnym-mnqk30kf,חקלאות ומזון מקומי,,,ראש פינה,,"צור 10 פארק תעשיות צח""ר",סיגל שפט,46930340,46930340,info@thewell.co.il,https://Www.thewell.co.il,https://www.facebook.com/share/1GPxB1QimC/,https://www.instagram.com/thewellroshpina?igsh=cTY4NHJqd3diZjJs,,,"מפעל בוטיק למעדני מזון, ממרחים, קונפיטורות, ליקרים ורטבים. הכל בעבודת יד, ללא חומרים משמרים, איכות ללא פשרות. מארזים ומשלוחים לכל הארץ",2026-04-08T21:24:17.743Z,2026-04-08T21:24:31.475Z,sgolan20@gmail.com,817612081
HRbhHqyoOi5ER0q6TJ7y,approved,תג-לי | ממתגים הכול ובגדול,tg-ly-mmtgym-hkvl-vbgdvl-mnvjjdnt,מתנות ומזכרות,,,ראש פינה,,יהלום 1 ראש פינה,מרק ציפיניוק,546999276,546999276,info@tagli.co.il,https://tagli.co.il/,https://www.facebook.com/tagliprints,https://www.instagram.com/tagliprint,07:00 -20:00,,"תג-לי | ממתגים הכול ובגדול – פתרונות מיתוג חכמים לעסקים שרוצים להישאר בזיכרון. אנחנו מייבאים, מייצרים וממתגים מוצרי פרסום ומתנות ממותגות בהתאמה אישית. מתמחים בכנסים, אירועים, חברות ו""קבלן טנדר"" שצריך מיתוג שעובד בשטח. ליווי מלא משלב הרעיון ועד מוצר ממותג מוכן – כולל הדמיה לפני ייצור. מיתוג שמכניס את העסק שלך לידיים של הלקוחות – ונשאר שם לאורך זמן.",2026-04-12T09:07:53.282Z,2026-04-12T12:17:52.800Z,sgolan20@gmail.com,494524168
LXyeSwRIh60WgYO6hPZJ,approved,יוסי סלס-מורה דרך וארגון ימי צוות,yvsy-sls-mvrh-drk-vargvn-ymy-tzvvt-mnr8wxlt,תיירות ואירוח,,,ראש פינה,,,יוסי סלס,052-2810324,,joseseles@gmail.com,https://ods.co.il/,,,,,"כמורה דרך מוסמך המתמחה בימי גיבוש וטיולי תוכן בצפון, אני מציע לכם הרבה יותר מסיור, אני בונה עבורכם יום שלם של ערך מוסף. משלב התכנון ועד לתיאום האטרקציות והקולינריה, אני מחבר את הכל לכדי חוויה אחת מגבשת ומקצועית, המותאמת בדיוק לצרכי הקבוצה שלכם.",2026-04-09T08:59:24.617Z,2026-04-09T09:09:28.195Z,sgolan20@gmail.com,47000404
AwLsSECf3YMIk2FPb8Sj,approved,סקיי גלמפינג בוטיק,skyy-glmpyng-bvtyk-mnrhuby7,תיירות ואירוח,,,רמות,,"מושב רמות, רחוב גמלא",עמרי גונן,506500258,,glamping.sky@gmail.com,https://www.skyglamp.co.il/,,https://Sky.glamping.boutique,,,"מתחם גלמפינג מקסים בתוך הטבע הפראי של הגולן ומול נופי הכנרת המרהיבים.  4 אוהלי ספארי רחבי ידיים,    מקלחת פרטית,  בריכת שכשוך מחוממת פרטית בכל אוהל מיטת קינג סייז ענקית מטבח ראשי מאובזר ומדוגם עם שולחן אבירים גדול!",2026-04-09T13:08:40.889Z,2026-04-09T13:13:42.767Z,sgolan20@gmail.com,627576448
EJ9BnAgW0PWiMcgtGGI7,approved,נומרולוגיה קבלית יובל הובר,nvmrvlvgyh-kblyt-yvbl-hvbr-mnrcjp0k,קורסים וסדנאות,,,שאר ישוב,,,יובל הובר,505202806,,,,,https://www.instagram.com/yuval.huber?igsh=c2tvdmkwejJ2YW4y&utm_source=qr,"א-ה 09:00- 18:00, ש- 19:30- 22:00",,"אני נומרולוגית קבלית המתמחה בזיהוי דפוסים רגשיים והתנהגותיים דרך המספרים, מתוך מטרה לעזור לאנשים להבין את עצמם לעומק וליצור מערכות יחסים בריאות ומיטיבות- בזוגיות, במשפחה ובחיים האישיים. השירותים שלי: - ייעוצים אישיים וזוגיים המשלבים הבנה עמוקה של הדינמיקה לצד כלים פרקטיים לשינוי. - ליווי בבחירת שם לילוד או שינוי שם מתוך התאמה לאנרגיה האישית - סדנאות והרצאות- מפגשים חווייתיים לקבוצות, ארגונים ואירועים פרטיים, המשלבים ידע, עומק והתנסות סביב נומרולוגיה, זוגיות, דפוסים והעצמה אישית. - ערבי נשים ומסיבות רווקות-חוויה מיוחדת, מרגשת ומגבשת הכוללת הצצה לעולם הנומרולוגיה, מסרים אישיים, והבנה עמוקה של דינמיקות בקשרים באווירה קלילה אך משמעותית.  המטרה שלי היא לאפשר לכל אחד ואחת לזהות דפוסים שמעכבים אותם, וליצור חיים וקשרים מדויקים, בטוחים ומיטיבים.",2026-04-09T10:41:05.358Z,2026-04-09T11:07:38.303Z,sgolan20@gmail.com,976333515
FIu1IIAdpNoqyoYZSusC,approved,טליה קולקשיין,tlyh-kvlkshyyn-mnr9xwqu,אומנות ועבודת יד,,,שדה אליעזר,,התאנה 54,טלי נבו,527888662,527888662,talinevo@gmail.com,https://Talia-collection..com,https://www.facebook.com/share/1E1hEdgpjs/?mibextid=wwXIfr,https://www.instagram.com/talia_textile_and_more?igsh=MXdjNWV1ZDM3bTQycw%3D%3D&utm_source=qr,משלוחים לכל הארץ או הגעה בתאום,,"טקסטיל לבית בעבודת יד בשיטת בלוק פרינט - מפות שולחן ,ראנרים , כריות  , אקססוריס ססגוניים-תיקים , תיקי רחצה צעיפים  ומתנות ססגוניות, קימונו משי כל אחד יחיד ומיוחד . הכל ססגוני ובעבודת יד",2026-04-09T09:28:09.959Z,2026-04-09T09:44:49.875Z,sgolan20@gmail.com,491053750
55cVq8lTewgg9KcB9am6,approved,Flores,flores-mnr7udz5,אומנות ועבודת יד,,,שדה נחמיה,,,ענבר שרקז בורשטיין,532415290,,inbarbursh@gmail.com,https://www.instagram.com/flores_byamber?igsh=MTZzZ3ZxeDgyemd1dg%3D%3D&utm_source=qr,,https://www.instagram.com/flores_byamber?igsh=MTZzZ3ZxeDgyemd1dg%3D%3D&utm_source=qr,,,"מגוון של תיקי איפור, תיק צד, קייסים לטבק, קייסים ללפטופ ועוד מוצרים, והכל בעבודת יד. המוצרים נתפרים בביתי בקיבוץ שדה נחמיה בצפון הארץ. חומרים ובדים איכותיים שנקנו בישראל. כך שהכל כחול לבן.",2026-04-09T08:29:26.045Z,2026-04-09T08:53:45.915Z,sgolan20@gmail.com,847938254
Yxx2v9N7lLoOYteH56Sr,approved,שברים שלמים סטודיו לזכוכית,shbrym-shlmym-stvdyv-lzkvkyt-mnr4eed0,אומנות ועבודת יד,,,שדה נחמיה,,"רחוב המוסך הישן 1, שדה נחמיה",נועה הגלעדי,52641185,526411825,noahagiladi@gmail.com,https://Noahagiladi.com,https://Facebook.com/noa hagiladi,https://Instagram.com/noa_hagiladi,גמיש,,"נועה הגלעדי, בעלת סטודיו לזכוכית שברים שלמים, בוגרת בצלאל ותואר שני באמנות בארה״ב עובדת עם זכוכית עשרים שנה, מוכרת עבודות ומעבירה סדנאות זכוכית ייחודיות בסטודיו שלה בשדה נחמיה",2026-04-09T06:53:01.509Z,2026-04-09T07:04:51.264Z,sgolan20@gmail.com,945513036
pABAZtm3vCIrg3ANMvw0,approved,מרפדית נוי,mrpdyt-nvy-mnqxh98l,אומנות ועבודת יד,,,שדה נחמיה,,חמניות 46 קיבוץ שדה נחמיה גליל עליון,אטי גולן,508585661,508585661,yossi6943@gmail.com,,,,8עד4,,מרפדים כל סוגי הסלונים כיסאות אוכל ועוד,2026-04-09T03:39:16.350Z,2026-04-09T04:12:10.887Z,sgolan20@gmail.com,642270161
hYJLyg9XF1QgcPDxCHKz,approved,נישה כריות מעוצבות,nyshh-kryvt-mavtzbvt-mnqzmv4x,אחר,,,שדה נחמיה,,קיבוץ שדה נחמיה,ורד שפיר,523554794,523554794,vereds@sdn.co.il,,,,9.00-19.00,,כריות מעוצבות שטיחים שמקפיצים כל חלל כרגע אנחנו עם כמות של מוצרים גדולה שהיו מיועדים לפסח נשמח אם תגיעו או תזמינו ונצליח להניע את הגלגל,2026-04-09T04:39:39.002Z,2026-04-09T05:36:15.251Z,sgolan20@gmail.com,904969527
pALkhzVw0zXA7ZHQsvqY,approved,ליאת אדריכלות,lyat-adryklvt-mnr3c1yk,בנייה ושיפוצים,,,שדה נחמיה,,רחוב דרך השדה 67 קיבוץ שדה נחמיה,ליאת קליין,052-3691908,052-3691908,adrichlot@gmail.com,https://www.liat-adrichalot.com/,https://www.facebook.com/liat.arc,https://www.instagram.com/liat_klein_/,"א-ה 08:00-17:00, מעבר לשעות האלו וימי שישי בתיאום מראש.",,"העסק שלי עוסק באדריכלות הוליסטית, עוסק בשדרוג בתים ביישובי הגליל העליון, על ידי שיפוצים והרחבות הבתים, השדרוג מתבצע בעזרת אבחונים ותהליכים מובנים שיצרתי ובעזרת כעשרים שנות הניסיון שלי בתחום.",2026-04-09T06:23:12.730Z,2026-04-09T06:23:16.943Z,sgolan20@gmail.com,253104925
WpqeACw4DbM7VmRxEKVJ,approved,מסגרית גולן,msgryt-gvln-mnqxpjks,נגרות ועבודות מתכת,,,שדה נחמיה,,מסגרית גולן שדה נחמיה גליל עליון,יוסי גולן,508585660,508585660,yossi6943@gmail.com,,,,,,מתעסקים בכל עבודות המסגרות סורגים מעקות מדרגות סככות פרגולות,2026-04-09T03:45:43.037Z,2026-04-09T04:12:09.230Z,sgolan20@gmail.com,612386411
9L8Eh55F2twWB3FOj1GH,approved,בית האורחים צימר גלילי בין שדות ונחלים,byt-havrchym-tzymr-glyly-byn-shdvt-vnchlym-mnt9fdsu,תיירות ואירוח,,,שדה נחמיה,,דרך השדה 95 שדה נחמיה,מרב,584073243,584073243,,https://www.instagram.com/guesthouse.airbnb?igsh=N2U0cXVrcTY5MnI1,,https://www.instagram.com/guesthouse.airbnb?igsh=N2U0cXVrcTY5MnI1,,,"צימר גלילי לזוגות, מעוצב ומאובזר ברמה גבוהה. מרפסת ענקית ונוף לחרמון והרי הגליל.  5 דק הליכה ממפגש הנחלים, מרחק נסיעה קצר למגוון מסלולי טיולים בגליל ובגולן.",2026-04-10T18:49:17.791Z,2026-04-11T01:13:15.693Z,sgolan20@gmail.com,257055726
MaSqx0y9kdtuycbhx4AT,approved,פינת הזוחלים של אלי בשדה נחמיה,pynt-hzvchlym-shl-aly-bshdh-nchmyh-mnrkjzmj,תיירות ואירוח,,,שדה נחמיה,,"קיבוץ שדה נחמיה , גליל עליון",אלי בורשטיין,523554790,,,https://get-marketing.co.il/eburshtain/,,,בתיאום מראש בלבד,,"בפינת הזוחלים של אלי בשדה נחמיה , הפעלות עם זוחלים וחרקים מכל העולם .  כל בעלי החיים בפינת הזוחלים של אלי לא ארסיים ולא מסוכנים ורגילים למגע ידיים .  ניתן להזמין פעילות לכל מקום בארץ  לקייטנות , בתי מלון,  ימי הולדת - אנחנו נגיע עם הזוחלים ונעשה לכם שמח .",2026-04-09T14:25:15.812Z,2026-04-09T15:07:15.104Z,sgolan20@gmail.com,246411316
cJ3pSmdJwuHbW2Eo4h6d,approved,בדרך לנחל,bdrk-lnchl-mnqz8xrt,תיירות ואירוח,,,שדה נחמיה,,שדה נחמיה,טל,558838238,558838238,talblass@gmail.com,https://photos.app.goo.gl/uMSNnw32zn7tobhB8,https://www.facebook.com/share/14cxZZMhnDb/,,,,"""בדרך לנחל""- יחידת אירוח מעוצבת בקיבוץ שדה נחמיה על הבניאס.  40 דקות מהחרמון 10 דקות מאגמון החולה 15 דקות משמורות הטבע 2 דקות הליכה מהבניאס/ חצבאני  בקיבוץ: נחל הבניאס במרחק הליכה, גלידרית בוטיק ,בית כנסת, פיצריה גלילית, גן שעשועים , מדשאות ושבילים פורחים, מתחם נינג'ה חדש.   חדר שינה וסלון בקומה 2 עם מרפסת גדולה, 2 טלויזיות, מטבח מאובזר,  צעצועים לילדים בשפע.  מתאים ל4/6 אנשים  .   מקום יפה ונעים- דקה הליכה  מהזולות היפות של הבניאס.   לפרטים:  טל 055-8838238 https://photos.app.goo.gl/uMSNnw32zn7tobhB8",2026-04-09T04:28:48.329Z,2026-04-09T05:36:26.237Z,sgolan20@gmail.com,584403096
vEx1N3gAtcMltGRXTyl7,approved,וילה 62 חלומות בטבע,vylh-62-chlvmvt-btba-mnqiocby,תיירות ואירוח,,,שומרה,,שומרה,הלנה יעקובי ביטון,054-4299780,,,https://www.google.com/search?q=62+%D7%97%D7%9C%D7%95%D7%9E%D7%95%D7%AA+%D7%91%D7%98%D7%91%D7%A2&oq=62&gs_lcrp=EgZjaHJvbWUqCAgBEEUYJxg7MgYIABBFGDkyCAgBEEUYJxg7MgcIAhAAGIAEMgcIAxAAGIAEMgcIBBAAGIAEMgcIBRAAGIAEMgcIBhAAGIAEMgcIBxAAGIAEMgcICBAAGIAEMgcICRAAGIAEMgcIChAAGIAEMgcICxAAGIAEMgcIDBAAGIAEMgcIDRAAGIAEMgcIDhAAGIAE0gEIMTQ5MmowajSoAgGwAgE&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8#ebo=0,https://www.facebook.com/share/1BxhFQQwcK/,,,,וילה 62 חלומות בטבע💚  נופש כפרי במושב שומרה באויר הקסום של הגליל המערבי 🌳 מקבלים את שובר המילואים  מארחים באהבה גם את חיות המחמד 🐕,2026-04-08T20:44:55.369Z,2026-04-08T20:46:41.297Z,sgolan20@gmail.com,112437066
74HcxenxMdo6E41vIUOR,approved,Safe acts,safe-acts-mnqjy1u1,חינוך והדרכה,,,שמיר,,,אסף גולן,526722075,,safeact.ser@gmail.com,,,,09:00-18:00,,"Safe Acts – כי ברגע האמת, מישהו צריך לדעת מה לעשות אף אחד לא רוצה לחשוב על זה… אבל כשמישהו לידך מתמוטט, נחנק או נפצע הדבר היחיד שחשוב זה מי יודע לפעול. אנחנו בSafe Acts מלמדים אנשים רגילים להגיב נכון במצבים לא רגילים: ✔ הדרכות עזרה ראשונה פשוטות, ברורות ומעשיות ✔ התאמה מלאה למקום העבודה או לצוות שלך ✔ בדיקות ציוד כדי לוודא שלא רק יש אלא גם עובד המטרה שלנו פשוטה: שכשיקרה משהו לא תעמדו חסרי אונים.  📍 שירות בכל הארץ 📄 כולל הסמכה ותיעוד מסודר אם חשוב לך לדעת שהצוות שלך באמת מוכן אפשר לדבר. 📩 השארת פרטים / יצירת קש",2026-04-08T21:19:54.247Z,2026-04-08T21:25:17.620Z,sgolan20@gmail.com,539916927
z9p60oF1yU3VUXY1ZHrV,approved,יין בוטיק  ישקה,yyn-bvtyk-yshkh-mnr3w4vw,חקלאות ומזון מקומי,,,שמיר,,קיבוץ שמיר,ישי מסד,505373134,505373134,ishai.m@gmail.com,https://Gogo.com,,,,,שמי ישי מהגליל העליון  אני מייצר יין איכותי שמיוצר בקפידה מענבים  מובחרים. עם אהבה לאדמה ולמסורת. טעם עמוק ארומה עשירה וחוויה שלא שוכחים.,2026-04-09T06:38:49.253Z,2026-04-09T07:05:15.593Z,sgolan20@gmail.com,511408234
UhZEaj8mzYymCRhmNKb6,approved,סטודיו לקרמיקה:גליל.פוטרי.ארט,stvdyv-lkrmykhglylpvtryart-mnyx34za,אומנות ועבודת יד,,,שניר,,המעיין 42 קיבוץ שניר,אתי מזור,523983885,,taliroll2@gmail.com,,,https://www.instagram.com/galil.pottery.art,א-ה בוקר ואחר הצהרים,,"סטודיו לקרמיקה בעבודת יד ואובניים, הסטודיו שלנו נמצא בקיבוץ שניר, בתוך נוף גלילי פסטורלי וטבע",2026-04-14T17:50:56.411Z,2026-04-14T18:12:58.604Z,sgolan20@gmail.com,997651944
UwuCoTJtS7J4ehZkkWBV,approved,רפואה סינית- אנרגטיקה של מערכות חיים,rpvah-synyt-anrgtykh-shl-markvt-chyym-mnr5xc56,טיפולים ובריאות,,,שניר,,דרך המעיין 12,רום ברוסטין,546693241,546693241,rombrustin@gmail.com,,,,,,אני מטפל ומרצה על רפואה סינית,2026-04-09T07:35:45.628Z,2026-04-09T07:59:06.910Z,sgolan20@gmail.com,695897492
92AfJm6u9MsRL9NlvGjy,approved,עדי עיצוב מדיה - עיצוב גרפי וניהול רשתות חברתיות,ady-aytzvb-mdyh-aytzvb-grpy-vnyhvl-rshtvt-chbrtyvt-mntt836n,שיווק ועיצוב,,,שניר,,,עדי גולן ג'רסי,528796953,,adigg13@gmail.com,,https://www.facebook.com/adimediadesign,,,,"שמי עדי, בת 51, אמא לשלושה בנים גדולים. בעלת עסק עצמאי לעיצוב גרפי וניהול רשתות חברתיות, ובימים אלו גם מילואימניקית בחמ""ל הישובי.  מה אני מציעה? את כל עבודות העיצוב הגרפי, לדפוס ו/או לאינטרנט, ללקוחות פרטיים ועיסקיים: הזמנה לאירוע, אלבום תמונות, חוברת או פלייר לעסק, עריכת סרטונים, עיצובים וקריאייטיב לרשתות החברתיות, עיצוב לוגו ומיתוג, וכל דבר אחר שעולה על דעתכם..  מה אני מביאה איתי? אהבה גדולה לעבודת העיצוב והנגשת המידע! יצירתיות, דיוק בפרטים, אסתטיקה וטאץ' אישי בכל עבודה.",2026-04-11T04:03:29.493Z,2026-04-11T05:15:43.741Z,sgolan20@gmail.com,52494437
agggOjJTLnQTP2L9njOm,approved,בובונת,bvbvnt-mnr50pvx,קורסים וסדנאות,,,שפר,,שפר,ענת אגוזי,542031302,,anat.bubanat@gmail.com,,https://www.facebook.com/share/1EUVFeqrGU/,,א-ה 9:00-18:00,,"""בובונת"" – סטודיו נודד ליצירה וקהילה בהובלת ענת אגוזי סטודיו ""בובונת"" מציע מגוון סדנאות חווייתיות המותאמות אישית לכל גיל, קבוצה ואירוע: #עולם הבובנאות: סדנאות לילדים ולמבוגרים להפחת חיים בחומר, החל מעיצוב הבובה ועד להעלאת הצגה משותפת וקסומה. #יצירה רב-תחומיות: פעילות מהנה לכל הגילאים ליצירת תוצרים שימושיים בתהליך עבודה מלהיב ומספק. #רוקחות טבעית וארומתרפיה: סדנאות ייעודיות לנשים ולנערות לרקיחת מוצרים טבעיים ומפנקים בניחוחות משכרים. ענת מביאה ניסיון רב שנים בעבודה מול קהילות וארגונים, תוך התאמת האנרגיה והקצב לכל קהל. המטרה היא להעניק זמן איכות, לעורר את היצירתיות ולצאת עם חיוך ותוצר יפה ביד.",2026-04-09T07:10:22.577Z,2026-04-09T07:25:19.716Z,sgolan20@gmail.com,236419870
70HoLgw9DKUUwbZeXRZv,approved,שחקים גינות,shchkym-gynvt-mnr5vmfz,אחר,,,שתולה,,שתולה,עידן גלעדי,502528086,502528086,Idangiladi9@gmail.com,,https://www.facebook.com/share/1Dxo6zTZv7/,,,,הקמת גינות ודשא סינטטי,2026-04-09T07:34:24.428Z,2026-04-09T07:59:07.984Z,sgolan20@gmail.com,982057013
B68AAeKt2YHsiqibYbM5,approved,אוריט - עיצוב פנים והלבשת הבית,avryt-aytzvb-pnym-vhlbsht-hbyt-mnr4wyhc,בנייה ושיפוצים,,,שתולה,,,אוריט,054-5444056,,oritish95@gmail.com,,,https://www.instagram.com/orit_sh_interiordesign?igsh=MTNlZ3VycHpyb2RsMQ==,,,"נעים מאוד, אוריט שמעון חיבה-מעצבת פנים ומלבישת בתים עם ניסיון של מעל 20 שנים.  יוצרת חלל אלגנטי מדוייק ועל זמני  המותאם לך. כל פרוייקט מתוכנן על ידי ירידה התאמה אישית וירידה לפרטים הקטנים וזאת כדי ליצור את חוויית המגורים המוקפדת ביותר עבורך.",2026-04-09T07:07:27.351Z,2026-04-09T07:25:41.459Z,sgolan20@gmail.com,441472645
